pl_name,pl_rade,pl_bmasse,pl_eqt,pl_orbsmax,pl_orbeccen,st_teff,sy_snum,P_ESI
EPIC 248847494 b,12.44199,4131.79,183.0,4.5,0.0,4898.0,1.0,0.21937694
EPIC 249893012 b,1.9500000000000002,8.75,1616.0,0.04699999999999971,0.06,5430.0,1.0,0.25843827
EPIC 249893012 c,3.67,14.670000000000016,990.0,0.1299999999999999,0.07,5430.0,1.0,0.19451622
EPIC 249893012 d,3.94,10.180000000000007,752.0,0.21999999999999975,0.15,5430.0,1.0,0.20209233
FU Tau b,12.2,5085.28,2375.0,800.0,0.22440000000000002,2838.0,1.0,0.072658307
G 264-012 b,1.3899999999999997,2.5,587.0,0.022789999999999644,0.11599999999999999,3326.0,1.0,0.34826581
G 264-012 c,1.7599999999999998,3.75,387.0,0.05250000000000021,0.062,3326.0,1.0,0.54005486
G 9-40 b,1.9,4.0,440.6000000000001,0.04180000000000028,0.0,3395.0,1.0,0.41388817
GJ 1002 b,1.0300000000000002,1.079999999999984,230.89999999999998,0.045700000000000074,0.036,3024.0,1.0,0.86151546
GJ 1002 c,1.1000000000000005,1.3600000000000136,181.70000000000005,0.07380000000000031,0.044000000000000004,3024.0,1.0,0.58171525
GJ 1061 b,1.04,1.1100000000000136,257.91999999999996,0.020999999999999908,0.05,2953.0,1.0,0.57158634
GJ 1061 c,1.1900000000000004,1.8100000000000023,271.52,0.03420000000000023,0.020000000000000004,2953.0,1.0,0.85791058
GJ 1061 d,1.1600000000000001,1.670000000000016,258.91999999999996,0.05400000000000027,0.04,2953.0,1.0,0.85863511
GJ 1132 b,1.1915146500000002,1.8370481900000186,583.8,0.015699999999999825,0.011800000000000005,3229.0,1.0,0.36158321
GJ 1132 c,1.52,2.910000000000025,300.0,0.04760000000000009,0.19,3090.0,1.0,0.73238181
GJ 1148 b,11.9,96.69999999999999,909.9540000000001,0.16600000000000037,0.38,3287.0,1.0,0.3643561
GJ 1148 c,9.71,68.06,654.954,0.9119999999999999,0.342,3287.0,1.0,0.10710391
GJ 1151 c,3.25,10.620000000000005,549.4,0.5713999999999997,0.2316,3280.0,1.0,0.21243423
GJ 1214 b,2.733,8.410000000000025,567.0,0.015049999999999564,0.006199999999999997,3101.0,1.0,0.27839216
GJ 1252 b,1.1930000000000005,1.3199999999999932,1090.0,0.009149999999999991,0.0,3458.0,1.0,0.2961555
GJ 1265 b,2.6300000000000003,7.399999999999977,446.2000000000001,0.0259999999999998,0.04,3236.0,1.0,0.41971543
GJ 143 b,2.61,22.69999999999999,422.0,0.19149999999999956,0.188,4640.0,1.0,0.41165238
GJ 15 A b,1.5499999999999998,3.0299999999999727,550.0,0.07200000000000006,0.094,3607.0,2.0,0.53462708
GJ 15 A c,6.67,36.0,722.8,5.4,0.27,3607.0,2.0,0.12155438
GJ 160.2 b,3.17,10.199999999999989,784.756,0.052999999999999936,0.06,4347.0,1.0,0.22441106
GJ 163 b,3.25,10.600000000000023,484.11999999999995,0.060699999999999754,0.073,3500.0,1.0,0.38834652
GJ 163 c,2.5,6.800000000000011,460.12,0.12539999999999996,0.099,3500.0,1.0,0.68680696
GJ 163 d,5.92,29.399999999999977,546.8,1.0304000000000002,0.373,3500.0,1.0,0.15471048
GJ 179 b,13.8,301.93698665,851.154,2.41,0.21,3370.0,1.0,0.068123643
GJ 180 b,2.43,6.490000000000009,317.28,0.09199999999999964,0.07,3371.0,1.0,0.66909381
GJ 180 c,2.4100000000000006,6.399999999999977,330.68000000000006,0.12899999999999956,0.09,3371.0,1.0,0.69540275
GJ 180 d,2.66,7.560000000000002,487.0,0.30900000000000016,0.14,3371.0,1.0,0.4754664
GJ 2030 b,2.03,4.767426109999974,766.692,0.03399999999999981,0.23900000000000002,5485.0,1.0,0.25352208
GJ 2030 c,12.3,4069.15709482,894.78,16.761,0.041,5485.0,1.0,0.087529697
GJ 2056 b,4.17,16.19999999999999,615.742,0.28300000000000036,0.72,4069.95,1.0,0.48896943
