pl_name,star_name,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orb_period(in days),pl_orb_period(in E.years),pl_orb_semi_maj_axis(in AU),pl_orb_eccent,pl_rad(in Earth Radius),pl_bmass(in Earth Mass),pl_dens(in (Earth mass/Earth radius)),st_teff(in kelvin),st_rad(in solar radius),st_mass(in solar mass),sy_dist(in Parsec),pl_teff(in kelvin),st_lum(in Solar luminosity),pl_recei_flux(in Earth received flux),sy_plx
Kepler-545 b,Kepler-545,1,1,Transit,2016,13.24934059,0.036274718,0.111023217,0.083270422,2.69,6.751836242,1.911246307,5882,1.07,1.04,818.001,880.4840326,1.229581969,99.75389761,1.19383
Kepler-545 b,Kepler-545,1,1,Transit,2016,13.24934059,0.036274718,0.111023217,0.083270422,2.69,6.751836242,1.911246307,5882,1.07,1.04,818.001,880.4840326,1.229581969,99.75389761,1.19383
Kepler-545 b,Kepler-545,1,1,Transit,2016,13.24934059,0.036274718,0.111023217,0.083270422,2.69,6.751836242,1.911246307,5882,1.07,1.04,818.001,880.4840326,1.229581969,99.75389761,1.19383
Kepler-545 b,Kepler-545,1,1,Transit,2016,13.24934059,0.036274718,0.111023217,0.083270422,2.69,6.751836242,1.911246307,5882,1.07,1.04,818.001,880.4840326,1.229581969,99.75389761,1.19383
Kepler-545 b,Kepler-545,1,1,Transit,2016,13.24934059,0.036274718,0.111023217,0.083270422,2.69,6.751836242,1.911246307,5882,1.07,1.04,818.001,880.4840326,1.229581969,99.75389761,1.19383
Kepler-545 b,Kepler-545,1,1,Transit,2016,13.24934059,0.036274718,0.111023217,0.083270422,2.69,6.751836242,1.911246307,5882,1.07,1.04,818.001,880.4840326,1.229581969,99.75389761,1.19383
Kepler-546 b,Kepler-546,1,1,Transit,2016,4.147020258,0.011353923,0.052304407,0.070134413,7,16.43211468,0.26396779,5967,1.15,1.11,1019.65,1349.109797,1.504214193,549.8359346,0.951973
Kepler-546 b,Kepler-546,1,1,Transit,2016,4.147020258,0.011353923,0.052304407,0.070134413,7,16.43211468,0.26396779,5967,1.15,1.11,1019.65,1349.109797,1.504214193,549.8359346,0.951973
Kepler-546 b,Kepler-546,1,1,Transit,2016,4.147020258,0.011353923,0.052304407,0.070134413,7,16.43211468,0.26396779,5967,1.15,1.11,1019.65,1349.109797,1.504214193,549.8359346,0.951973
Kepler-546 b,Kepler-546,1,1,Transit,2016,4.147020258,0.011353923,0.052304407,0.070134413,7,16.43211468,0.26396779,5967,1.15,1.11,1019.65,1349.109797,1.504214193,549.8359346,0.951973
Kepler-546 b,Kepler-546,1,1,Transit,2016,4.147020258,0.011353923,0.052304407,0.070134413,7,16.43211468,0.26396779,5967,1.15,1.11,1019.65,1349.109797,1.504214193,549.8359346,0.951973
Kepler-546 b,Kepler-546,1,1,Transit,2016,4.147020258,0.011353923,0.052304407,0.070134413,7,16.43211468,0.26396779,5967,1.15,1.11,1019.65,1349.109797,1.504214193,549.8359346,0.951973
Kepler-546 b,Kepler-546,1,1,Transit,2016,4.147020258,0.011353923,0.052304407,0.070134413,7,16.43211468,0.26396779,5967,1.15,1.11,1019.65,1349.109797,1.504214193,549.8359346,0.951973
Kepler-546 b,Kepler-546,1,1,Transit,2016,4.147020258,0.011353923,0.052304407,0.070134413,7,16.43211468,0.26396779,5967,1.15,1.11,1019.65,1349.109797,1.504214193,549.8359346,0.951973
Kepler-546 b,Kepler-546,1,1,Transit,2016,4.147020258,0.011353923,0.052304407,0.070134413,7,16.43211468,0.26396779,5967,1.15,1.11,1019.65,1349.109797,1.504214193,549.8359346,0.951973
Kepler-546 b,Kepler-546,1,1,Transit,2016,4.147020258,0.011353923,0.052304407,0.070134413,7,16.43211468,0.26396779,5967,1.15,1.11,1019.65,1349.109797,1.504214193,549.8359346,0.951973
Kepler-547 b,Kepler-547,1,1,Transit,2016,6.010384289,0.016455535,0.059553352,0.055851109,4,9.764906111,0.840697386,4828,0.73,0.78,378.972,815.0552784,0.259779344,73.2473965,2.61015
Kepler-547 b,Kepler-547,1,1,Transit,2016,6.010384289,0.016455535,0.059553352,0.055851109,4,9.764906111,0.840697386,4828,0.73,0.78,378.972,815.0552784,0.259779344,73.2473965,2.61015
Kepler-547 b,Kepler-547,1,1,Transit,2016,6.010384289,0.016455535,0.059553352,0.055851109,4,9.764906111,0.840697386,4828,0.73,0.78,378.972,815.0552784,0.259779344,73.2473965,2.61015
Kepler-547 b,Kepler-547,1,1,Transit,2016,6.010384289,0.016455535,0.059553352,0.055851109,4,9.764906111,0.840697386,4828,0.73,0.78,378.972,815.0552784,0.259779344,73.2473965,2.61015
Kepler-547 b,Kepler-547,1,1,Transit,2016,6.010384289,0.016455535,0.059553352,0.055851109,4,9.764906111,0.840697386,4828,0.73,0.78,378.972,815.0552784,0.259779344,73.2473965,2.61015
Kepler-547 b,Kepler-547,1,1,Transit,2016,6.010384289,0.016455535,0.059553352,0.055851109,4,9.764906111,0.840697386,4828,0.73,0.78,378.972,815.0552784,0.259779344,73.2473965,2.61015
Kepler-547 b,Kepler-547,1,1,Transit,2016,6.010384289,0.016455535,0.059553352,0.055851109,4,9.764906111,0.840697386,4828,0.73,0.78,378.972,815.0552784,0.259779344,73.2473965,2.61015
Kepler-547 b,Kepler-547,1,1,Transit,2016,6.010384289,0.016455535,0.059553352,0.055851109,4,9.764906111,0.840697386,4828,0.73,0.78,378.972,815.0552784,0.259779344,73.2473965,2.61015
Kepler-547 b,Kepler-547,1,1,Transit,2016,6.010384289,0.016455535,0.059553352,0.055851109,4,9.764906111,0.840697386,4828,0.73,0.78,378.972,815.0552784,0.259779344,73.2473965,2.61015
Kepler-547 b,Kepler-547,1,1,Transit,2016,6.010384289,0.016455535,0.059553352,0.055851109,4,9.764906111,0.840697386,4828,0.73,0.78,378.972,815.0552784,0.259779344,73.2473965,2.61015
Kepler-548 b,Kepler-548,1,1,Transit,2016,4.454194338,0.012194919,0.051714652,0.064884596,11.99,27.10529388,0.08664593,5535,0.9,0.93,751.776,1113.380357,0.682095791,255.0457875,1.3018
Kepler-548 b,Kepler-548,1,1,Transit,2016,4.454194338,0.012194919,0.051714652,0.064884596,11.99,27.10529388,0.08664593,5535,0.9,0.93,751.776,1113.380357,0.682095791,255.0457875,1.3018
Kepler-548 b,Kepler-548,1,1,Transit,2016,4.454194338,0.012194919,0.051714652,0.064884596,11.99,27.10529388,0.08664593,5535,0.9,0.93,751.776,1113.380357,0.682095791,255.0457875,1.3018
Kepler-548 b,Kepler-548,1,1,Transit,2016,4.454194338,0.012194919,0.051714652,0.064884596,11.99,27.10529388,0.08664593,5535,0.9,0.93,751.776,1113.380357,0.682095791,255.0457875,1.3018
Kepler-548 b,Kepler-548,1,1,Transit,2016,4.454194338,0.012194919,0.051714652,0.064884596,11.99,27.10529388,0.08664593,5535,0.9,0.93,751.776,1113.380357,0.682095791,255.0457875,1.3018
Kepler-548 b,Kepler-548,1,1,Transit,2016,4.454194338,0.012194919,0.051714652,0.064884596,11.99,27.10529388,0.08664593,5535,0.9,0.93,751.776,1113.380357,0.682095791,255.0457875,1.3018
Kepler-548 b,Kepler-548,1,1,Transit,2016,4.454194338,0.012194919,0.051714652,0.064884596,11.99,27.10529388,0.08664593,5535,0.9,0.93,751.776,1113.380357,0.682095791,255.0457875,1.3018
Kepler-548 b,Kepler-548,1,1,Transit,2016,4.454194338,0.012194919,0.051714652,0.064884596,11.99,27.10529388,0.08664593,5535,0.9,0.93,751.776,1113.380357,0.682095791,255.0457875,1.3018
Kepler-548 b,Kepler-548,1,1,Transit,2016,4.454194338,0.012194919,0.051714652,0.064884596,11.99,27.10529388,0.08664593,5535,0.9,0.93,751.776,1113.380357,0.682095791,255.0457875,1.3018
Kepler-548 b,Kepler-548,1,1,Transit,2016,4.454194338,0.012194919,0.051714652,0.064884596,11.99,27.10529388,0.08664593,5535,0.9,0.93,751.776,1113.380357,0.682095791,255.0457875,1.3018
Kepler-549 b,Kepler-549,1,3,Transit,2016,42.9495649,0.1175895,0.2300064,0.066105018,2.57,6.471278411,2.100594933,5360,0.84,0.88,635.145,493.9078757,0.52252561,9.87706111,1.54567
Kepler-549 b,Kepler-549,1,3,Transit,2016,42.9495649,0.1175895,0.2300064,0.066105018,2.57,6.471278411,2.100594933,5360,0.84,0.88,635.145,493.9078757,0.52252561,9.87706111,1.54567
Kepler-549 b,Kepler-549,1,3,Transit,2016,42.9495649,0.1175895,0.2300064,0.066105018,2.57,6.471278411,2.100594933,5360,0.84,0.88,635.145,493.9078757,0.52252561,9.87706111,1.54567
Kepler-549 b,Kepler-549,1,3,Transit,2016,42.9495649,0.1175895,0.2300064,0.066105018,2.57,6.471278411,2.100594933,5360,0.84,0.88,635.145,493.9078757,0.52252561,9.87706111,1.54567
Kepler-549 b,Kepler-549,1,3,Transit,2016,42.9495649,0.1175895,0.2300064,0.066105018,2.57,6.471278411,2.100594933,5360,0.84,0.88,635.145,493.9078757,0.52252561,9.87706111,1.54567
Kepler-549 b,Kepler-549,1,3,Transit,2016,42.9495649,0.1175895,0.2300064,0.066105018,2.57,6.471278411,2.100594933,5360,0.84,0.88,635.145,493.9078757,0.52252561,9.87706111,1.54567
Kepler-549 b,Kepler-549,1,3,Transit,2016,42.9495649,0.1175895,0.2300064,0.066105018,2.57,6.471278411,2.100594933,5360,0.84,0.88,635.145,493.9078757,0.52252561,9.87706111,1.54567
Kepler-549 b,Kepler-549,1,3,Transit,2016,42.9495649,0.1175895,0.2300064,0.066105018,2.57,6.471278411,2.100594933,5360,0.84,0.88,635.145,493.9078757,0.52252561,9.87706111,1.54567
Kepler-549 b,Kepler-549,1,3,Transit,2016,42.9495649,0.1175895,0.2300064,0.066105018,2.57,6.471278411,2.100594933,5360,0.84,0.88,635.145,493.9078757,0.52252561,9.87706111,1.54567
Kepler-549 b,Kepler-549,1,3,Transit,2016,42.9495649,0.1175895,0.2300064,0.066105018,2.57,6.471278411,2.100594933,5360,0.84,0.88,635.145,493.9078757,0.52252561,9.87706111,1.54567
Kepler-549 b,Kepler-549,1,3,Transit,2016,42.9495649,0.1175895,0.2300064,0.066105018,2.57,6.471278411,2.100594933,5360,0.84,0.88,635.145,493.9078757,0.52252561,9.87706111,1.54567
Kepler-549 b,Kepler-549,1,3,Transit,2016,42.9495649,0.1175895,0.2300064,0.066105018,2.57,6.471278411,2.100594933,5360,0.84,0.88,635.145,493.9078757,0.52252561,9.87706111,1.54567
Kepler-549 c,Kepler-549,1,3,Transit,2016,117.040498,0.32043942,0.448736623,0.064477578,2.93,7.310366776,1.601356049,5360,0.84,0.88,635.145,353.6064302,0.52252561,2.594923451,1.54567
Kepler-549 c,Kepler-549,1,3,Transit,2016,117.040498,0.32043942,0.448736623,0.064477578,2.93,7.310366776,1.601356049,5360,0.84,0.88,635.145,353.6064302,0.52252561,2.594923451,1.54567
Kepler-549 c,Kepler-549,1,3,Transit,2016,117.040498,0.32043942,0.448736623,0.064477578,2.93,7.310366776,1.601356049,5360,0.84,0.88,635.145,353.6064302,0.52252561,2.594923451,1.54567
Kepler-549 c,Kepler-549,1,3,Transit,2016,117.040498,0.32043942,0.448736623,0.064477578,2.93,7.310366776,1.601356049,5360,0.84,0.88,635.145,353.6064302,0.52252561,2.594923451,1.54567
Kepler-549 c,Kepler-549,1,3,Transit,2016,117.040498,0.32043942,0.448736623,0.064477578,2.93,7.310366776,1.601356049,5360,0.84,0.88,635.145,353.6064302,0.52252561,2.594923451,1.54567
Kepler-549 c,Kepler-549,1,3,Transit,2016,117.040498,0.32043942,0.448736623,0.064477578,2.93,7.310366776,1.601356049,5360,0.84,0.88,635.145,353.6064302,0.52252561,2.594923451,1.54567
Kepler-549 c,Kepler-549,1,3,Transit,2016,117.040498,0.32043942,0.448736623,0.064477578,2.93,7.310366776,1.601356049,5360,0.84,0.88,635.145,353.6064302,0.52252561,2.594923451,1.54567
Kepler-549 c,Kepler-549,1,3,Transit,2016,117.040498,0.32043942,0.448736623,0.064477578,2.93,7.310366776,1.601356049,5360,0.84,0.88,635.145,353.6064302,0.52252561,2.594923451,1.54567
Kepler-549 c,Kepler-549,1,3,Transit,2016,117.040498,0.32043942,0.448736623,0.064477578,2.93,7.310366776,1.601356049,5360,0.84,0.88,635.145,353.6064302,0.52252561,2.594923451,1.54567
Kepler-549 c,Kepler-549,1,3,Transit,2016,117.040498,0.32043942,0.448736623,0.064477578,2.93,7.310366776,1.601356049,5360,0.84,0.88,635.145,353.6064302,0.52252561,2.594923451,1.54567
Kepler-549 d,Kepler-549,1,3,Transit,2023,24.61480613,0.067391666,0.1575,0,4.2,10.21819344,0.759937451,5312,0.986,0.859,635.145,640.8667259,0.694505909,27.99721478,1.54567
Kepler-549 d,Kepler-549,1,3,Transit,2023,24.61480613,0.067391666,0.1575,0,4.2,10.21819344,0.759937451,5312,0.986,0.859,635.145,640.8667259,0.694505909,27.99721478,1.54567
Kepler-549 d,Kepler-549,1,3,Transit,2023,24.61480613,0.067391666,0.1575,0,4.2,10.21819344,0.759937451,5312,0.986,0.859,635.145,640.8667259,0.694505909,27.99721478,1.54567
Kepler-549 d,Kepler-549,1,3,Transit,2023,24.61480613,0.067391666,0.1575,0,4.2,10.21819344,0.759937451,5312,0.986,0.859,635.145,640.8667259,0.694505909,27.99721478,1.54567
Kepler-549 d,Kepler-549,1,3,Transit,2023,24.61480613,0.067391666,0.1575,0,4.2,10.21819344,0.759937451,5312,0.986,0.859,635.145,640.8667259,0.694505909,27.99721478,1.54567
Kepler-549 d,Kepler-549,1,3,Transit,2023,24.61480613,0.067391666,0.1575,0,4.2,10.21819344,0.759937451,5312,0.986,0.859,635.145,640.8667259,0.694505909,27.99721478,1.54567
Kepler-549 d,Kepler-549,1,3,Transit,2023,24.61480613,0.067391666,0.1575,0,4.2,10.21819344,0.759937451,5312,0.986,0.859,635.145,640.8667259,0.694505909,27.99721478,1.54567
Kepler-549 d,Kepler-549,1,3,Transit,2023,24.61480613,0.067391666,0.1575,0,4.2,10.21819344,0.759937451,5312,0.986,0.859,635.145,640.8667259,0.694505909,27.99721478,1.54567
Kepler-549 d,Kepler-549,1,3,Transit,2023,24.61480613,0.067391666,0.1575,0,4.2,10.21819344,0.759937451,5312,0.986,0.859,635.145,640.8667259,0.694505909,27.99721478,1.54567
Kepler-55 b,Kepler-55,1,5,Transit,2012,27.9481449,0.076517851,0.153687686,0.036498369,2.43,6.142796306,2.35884222,4362,0.58,0.62,578.796,408.5936389,0.109266865,4.626050189,1.69932
Kepler-55 b,Kepler-55,1,5,Transit,2012,27.9481449,0.076517851,0.153687686,0.036498369,2.43,6.142796306,2.35884222,4362,0.58,0.62,578.796,408.5936389,0.109266865,4.626050189,1.69932
Kepler-55 b,Kepler-55,1,5,Transit,2012,27.9481449,0.076517851,0.153687686,0.036498369,2.43,6.142796306,2.35884222,4362,0.58,0.62,578.796,408.5936389,0.109266865,4.626050189,1.69932
Kepler-55 b,Kepler-55,1,5,Transit,2012,27.9481449,0.076517851,0.153687686,0.036498369,2.43,6.142796306,2.35884222,4362,0.58,0.62,578.796,408.5936389,0.109266865,4.626050189,1.69932
Kepler-55 b,Kepler-55,1,5,Transit,2012,27.9481449,0.076517851,0.153687686,0.036498369,2.43,6.142796306,2.35884222,4362,0.58,0.62,578.796,408.5936389,0.109266865,4.626050189,1.69932
Kepler-55 b,Kepler-55,1,5,Transit,2012,27.9481449,0.076517851,0.153687686,0.036498369,2.43,6.142796306,2.35884222,4362,0.58,0.62,578.796,408.5936389,0.109266865,4.626050189,1.69932
Kepler-55 b,Kepler-55,1,5,Transit,2012,27.9481449,0.076517851,0.153687686,0.036498369,2.43,6.142796306,2.35884222,4362,0.58,0.62,578.796,408.5936389,0.109266865,4.626050189,1.69932
Kepler-55 b,Kepler-55,1,5,Transit,2012,27.9481449,0.076517851,0.153687686,0.036498369,2.43,6.142796306,2.35884222,4362,0.58,0.62,578.796,408.5936389,0.109266865,4.626050189,1.69932
Kepler-55 b,Kepler-55,1,5,Transit,2012,27.9481449,0.076517851,0.153687686,0.036498369,2.43,6.142796306,2.35884222,4362,0.58,0.62,578.796,408.5936389,0.109266865,4.626050189,1.69932
Kepler-55 b,Kepler-55,1,5,Transit,2012,27.9481449,0.076517851,0.153687686,0.036498369,2.43,6.142796306,2.35884222,4362,0.58,0.62,578.796,408.5936389,0.109266865,4.626050189,1.69932
Kepler-55 b,Kepler-55,1,5,Transit,2012,27.9481449,0.076517851,0.153687686,0.036498369,2.43,6.142796306,2.35884222,4362,0.58,0.62,578.796,408.5936389,0.109266865,4.626050189,1.69932
Kepler-55 c,Kepler-55,1,5,Transit,2012,42.1516418,0.115404906,0.202121918,0.029136404,2.21,5.623893587,2.870859062,4362,0.58,0.62,578.796,356.290655,0.109266865,2.674617377,1.69932
Kepler-55 c,Kepler-55,1,5,Transit,2012,42.1516418,0.115404906,0.202121918,0.029136404,2.21,5.623893587,2.870859062,4362,0.58,0.62,578.796,356.290655,0.109266865,2.674617377,1.69932
Kepler-55 c,Kepler-55,1,5,Transit,2012,42.1516418,0.115404906,0.202121918,0.029136404,2.21,5.623893587,2.870859062,4362,0.58,0.62,578.796,356.290655,0.109266865,2.674617377,1.69932
Kepler-55 c,Kepler-55,1,5,Transit,2012,42.1516418,0.115404906,0.202121918,0.029136404,2.21,5.623893587,2.870859062,4362,0.58,0.62,578.796,356.290655,0.109266865,2.674617377,1.69932
Kepler-55 c,Kepler-55,1,5,Transit,2012,42.1516418,0.115404906,0.202121918,0.029136404,2.21,5.623893587,2.870859062,4362,0.58,0.62,578.796,356.290655,0.109266865,2.674617377,1.69932
Kepler-55 c,Kepler-55,1,5,Transit,2012,42.1516418,0.115404906,0.202121918,0.029136404,2.21,5.623893587,2.870859062,4362,0.58,0.62,578.796,356.290655,0.109266865,2.674617377,1.69932
Kepler-55 c,Kepler-55,1,5,Transit,2012,42.1516418,0.115404906,0.202121918,0.029136404,2.21,5.623893587,2.870859062,4362,0.58,0.62,578.796,356.290655,0.109266865,2.674617377,1.69932
Kepler-55 c,Kepler-55,1,5,Transit,2012,42.1516418,0.115404906,0.202121918,0.029136404,2.21,5.623893587,2.870859062,4362,0.58,0.62,578.796,356.290655,0.109266865,2.674617377,1.69932
Kepler-55 c,Kepler-55,1,5,Transit,2012,42.1516418,0.115404906,0.202121918,0.029136404,2.21,5.623893587,2.870859062,4362,0.58,0.62,578.796,356.290655,0.109266865,2.674617377,1.69932
Kepler-55 c,Kepler-55,1,5,Transit,2012,42.1516418,0.115404906,0.202121918,0.029136404,2.21,5.623893587,2.870859062,4362,0.58,0.62,578.796,356.290655,0.109266865,2.674617377,1.69932
Kepler-55 c,Kepler-55,1,5,Transit,2012,42.1516418,0.115404906,0.202121918,0.029136404,2.21,5.623893587,2.870859062,4362,0.58,0.62,578.796,356.290655,0.109266865,2.674617377,1.69932
Kepler-55 d,Kepler-55,1,5,Transit,2014,2.211099,0.006053659,0.029,0.09394332,1.59,5.509870828,7.552689721,4503,0.619,0.549051789,578.796,1003.135849,0.141344507,168.0671904,1.69932
Kepler-55 d,Kepler-55,1,5,Transit,2014,2.211099,0.006053659,0.029,0.09394332,1.59,5.509870828,7.552689721,4503,0.619,0.549051789,578.796,1003.135849,0.141344507,168.0671904,1.69932
Kepler-55 d,Kepler-55,1,5,Transit,2014,2.211099,0.006053659,0.029,0.09394332,1.59,5.509870828,7.552689721,4503,0.619,0.549051789,578.796,1003.135849,0.141344507,168.0671904,1.69932
Kepler-55 d,Kepler-55,1,5,Transit,2014,2.211099,0.006053659,0.029,0.09394332,1.59,5.509870828,7.552689721,4503,0.619,0.549051789,578.796,1003.135849,0.141344507,168.0671904,1.69932
Kepler-55 d,Kepler-55,1,5,Transit,2014,2.211099,0.006053659,0.029,0.09394332,1.59,5.509870828,7.552689721,4503,0.619,0.549051789,578.796,1003.135849,0.141344507,168.0671904,1.69932
Kepler-55 d,Kepler-55,1,5,Transit,2014,2.211099,0.006053659,0.029,0.09394332,1.59,5.509870828,7.552689721,4503,0.619,0.549051789,578.796,1003.135849,0.141344507,168.0671904,1.69932
Kepler-55 d,Kepler-55,1,5,Transit,2014,2.211099,0.006053659,0.029,0.09394332,1.59,5.509870828,7.552689721,4503,0.619,0.549051789,578.796,1003.135849,0.141344507,168.0671904,1.69932
Kepler-55 d,Kepler-55,1,5,Transit,2014,2.211099,0.006053659,0.029,0.09394332,1.59,5.509870828,7.552689721,4503,0.619,0.549051789,578.796,1003.135849,0.141344507,168.0671904,1.69932
Kepler-55 d,Kepler-55,1,5,Transit,2014,2.211099,0.006053659,0.029,0.09394332,1.59,5.509870828,7.552689721,4503,0.619,0.549051789,578.796,1003.135849,0.141344507,168.0671904,1.69932
Kepler-55 d,Kepler-55,1,5,Transit,2014,2.211099,0.006053659,0.029,0.09394332,1.59,5.509870828,7.552689721,4503,0.619,0.549051789,578.796,1003.135849,0.141344507,168.0671904,1.69932
Kepler-55 e,Kepler-55,1,5,Transit,2014,4.617534,0.012642119,0.048,0.091623279,1.55,5.016729091,7.42296057,4503,0.619,0.549051789,578.796,779.7190256,0.141344507,61.34744234,1.69932
Kepler-55 e,Kepler-55,1,5,Transit,2014,4.617534,0.012642119,0.048,0.091623279,1.55,5.016729091,7.42296057,4503,0.619,0.549051789,578.796,779.7190256,0.141344507,61.34744234,1.69932
Kepler-55 e,Kepler-55,1,5,Transit,2014,4.617534,0.012642119,0.048,0.091623279,1.55,5.016729091,7.42296057,4503,0.619,0.549051789,578.796,779.7190256,0.141344507,61.34744234,1.69932
Kepler-55 e,Kepler-55,1,5,Transit,2014,4.617534,0.012642119,0.048,0.091623279,1.55,5.016729091,7.42296057,4503,0.619,0.549051789,578.796,779.7190256,0.141344507,61.34744234,1.69932
Kepler-55 e,Kepler-55,1,5,Transit,2014,4.617534,0.012642119,0.048,0.091623279,1.55,5.016729091,7.42296057,4503,0.619,0.549051789,578.796,779.7190256,0.141344507,61.34744234,1.69932
Kepler-55 e,Kepler-55,1,5,Transit,2014,4.617534,0.012642119,0.048,0.091623279,1.55,5.016729091,7.42296057,4503,0.619,0.549051789,578.796,779.7190256,0.141344507,61.34744234,1.69932
Kepler-55 e,Kepler-55,1,5,Transit,2014,4.617534,0.012642119,0.048,0.091623279,1.55,5.016729091,7.42296057,4503,0.619,0.549051789,578.796,779.7190256,0.141344507,61.34744234,1.69932
Kepler-55 e,Kepler-55,1,5,Transit,2014,4.617534,0.012642119,0.048,0.091623279,1.55,5.016729091,7.42296057,4503,0.619,0.549051789,578.796,779.7190256,0.141344507,61.34744234,1.69932
Kepler-55 e,Kepler-55,1,5,Transit,2014,4.617534,0.012642119,0.048,0.091623279,1.55,5.016729091,7.42296057,4503,0.619,0.549051789,578.796,779.7190256,0.141344507,61.34744234,1.69932
Kepler-55 e,Kepler-55,1,5,Transit,2014,4.617534,0.012642119,0.048,0.091623279,1.55,5.016729091,7.42296057,4503,0.619,0.549051789,578.796,779.7190256,0.141344507,61.34744234,1.69932
Kepler-55 f,Kepler-55,1,5,Transit,2014,10.198545,0.027922094,0.081,0.048813241,1.59,5.509870828,7.552689721,4503,0.619,0.549051789,578.796,600.2279858,0.141344507,21.54313476,1.69932
Kepler-55 f,Kepler-55,1,5,Transit,2014,10.198545,0.027922094,0.081,0.048813241,1.59,5.509870828,7.552689721,4503,0.619,0.549051789,578.796,600.2279858,0.141344507,21.54313476,1.69932
Kepler-55 f,Kepler-55,1,5,Transit,2014,10.198545,0.027922094,0.081,0.048813241,1.59,5.509870828,7.552689721,4503,0.619,0.549051789,578.796,600.2279858,0.141344507,21.54313476,1.69932
Kepler-55 f,Kepler-55,1,5,Transit,2014,10.198545,0.027922094,0.081,0.048813241,1.59,5.509870828,7.552689721,4503,0.619,0.549051789,578.796,600.2279858,0.141344507,21.54313476,1.69932
Kepler-55 f,Kepler-55,1,5,Transit,2014,10.198545,0.027922094,0.081,0.048813241,1.59,5.509870828,7.552689721,4503,0.619,0.549051789,578.796,600.2279858,0.141344507,21.54313476,1.69932
Kepler-55 f,Kepler-55,1,5,Transit,2014,10.198545,0.027922094,0.081,0.048813241,1.59,5.509870828,7.552689721,4503,0.619,0.549051789,578.796,600.2279858,0.141344507,21.54313476,1.69932
Kepler-55 f,Kepler-55,1,5,Transit,2014,10.198545,0.027922094,0.081,0.048813241,1.59,5.509870828,7.552689721,4503,0.619,0.549051789,578.796,600.2279858,0.141344507,21.54313476,1.69932
Kepler-55 f,Kepler-55,1,5,Transit,2014,10.198545,0.027922094,0.081,0.048813241,1.59,5.509870828,7.552689721,4503,0.619,0.549051789,578.796,600.2279858,0.141344507,21.54313476,1.69932
Kepler-55 f,Kepler-55,1,5,Transit,2014,10.198545,0.027922094,0.081,0.048813241,1.59,5.509870828,7.552689721,4503,0.619,0.549051789,578.796,600.2279858,0.141344507,21.54313476,1.69932
Kepler-55 f,Kepler-55,1,5,Transit,2014,10.198545,0.027922094,0.081,0.048813241,1.59,5.509870828,7.552689721,4503,0.619,0.549051789,578.796,600.2279858,0.141344507,21.54313476,1.69932
Kepler-550 b,Kepler-550,1,1,Transit,2016,8.600104109,0.023545802,0.078423955,0.084223368,4.42,10.71506946,0.683722357,5322,0.83,0.87,531.944,834.8357239,0.495844517,80.62097297,1.85114
Kepler-550 b,Kepler-550,1,1,Transit,2016,8.600104109,0.023545802,0.078423955,0.084223368,4.42,10.71506946,0.683722357,5322,0.83,0.87,531.944,834.8357239,0.495844517,80.62097297,1.85114
Kepler-550 b,Kepler-550,1,1,Transit,2016,8.600104109,0.023545802,0.078423955,0.084223368,4.42,10.71506946,0.683722357,5322,0.83,0.87,531.944,834.8357239,0.495844517,80.62097297,1.85114
Kepler-550 b,Kepler-550,1,1,Transit,2016,8.600104109,0.023545802,0.078423955,0.084223368,4.42,10.71506946,0.683722357,5322,0.83,0.87,531.944,834.8357239,0.495844517,80.62097297,1.85114
Kepler-550 b,Kepler-550,1,1,Transit,2016,8.600104109,0.023545802,0.078423955,0.084223368,4.42,10.71506946,0.683722357,5322,0.83,0.87,531.944,834.8357239,0.495844517,80.62097297,1.85114
Kepler-550 b,Kepler-550,1,1,Transit,2016,8.600104109,0.023545802,0.078423955,0.084223368,4.42,10.71506946,0.683722357,5322,0.83,0.87,531.944,834.8357239,0.495844517,80.62097297,1.85114
Kepler-550 b,Kepler-550,1,1,Transit,2016,8.600104109,0.023545802,0.078423955,0.084223368,4.42,10.71506946,0.683722357,5322,0.83,0.87,531.944,834.8357239,0.495844517,80.62097297,1.85114
Kepler-550 b,Kepler-550,1,1,Transit,2016,8.600104109,0.023545802,0.078423955,0.084223368,4.42,10.71506946,0.683722357,5322,0.83,0.87,531.944,834.8357239,0.495844517,80.62097297,1.85114
Kepler-550 b,Kepler-550,1,1,Transit,2016,8.600104109,0.023545802,0.078423955,0.084223368,4.42,10.71506946,0.683722357,5322,0.83,0.87,531.944,834.8357239,0.495844517,80.62097297,1.85114
Kepler-550 b,Kepler-550,1,1,Transit,2016,8.600104109,0.023545802,0.078423955,0.084223368,4.42,10.71506946,0.683722357,5322,0.83,0.87,531.944,834.8357239,0.495844517,80.62097297,1.85114
Kepler-551 b,Kepler-551,1,1,Transit,2016,12.3764661,0.033884917,0.090707265,0.003979363,2.73,6.845159021,1.853733078,4286,0.63,0.65,311.175,544.6442002,0.12016545,14.60479511,3.18486
Kepler-551 b,Kepler-551,1,1,Transit,2016,12.3764661,0.033884917,0.090707265,0.003979363,2.73,6.845159021,1.853733078,4286,0.63,0.65,311.175,544.6442002,0.12016545,14.60479511,3.18486
Kepler-551 b,Kepler-551,1,1,Transit,2016,12.3764661,0.033884917,0.090707265,0.003979363,2.73,6.845159021,1.853733078,4286,0.63,0.65,311.175,544.6442002,0.12016545,14.60479511,3.18486
